track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
7pT6WSg4PCt4mr5ZFyUfsF,Alec Benjamin,Narrated For You,If We Have Each Other,75,181522,0,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094,4.0,electro
3BomnHfqKZCdPJC9bkGBjE,Alan Walker;Sabrina Carpenter;Farruko,World Of Walker,On My Way,66,193959,1,0.522,0.697,1,-5.288,0,0.103,0.0291,0.0,0.319,0.235,169.775,4.0,electro
1zOOl8f7qkjj0AmvlCfLyQ,Alan Walker,The Drum,The Drum,71,189287,0,0.783,0.762,6,-4.727,1,0.0507,0.158,6.56e-05,0.092,0.33,127.993,4.0,electro
2ilLde312SB0ADAza3IbY6,Melanie Martinez,All Out Alternative,Soap,0,209426,0,0.594,0.689,6,-6.107,0,0.148,0.259,5.49e-06,0.129,0.209,168.112,4.0,electro
6OdmU38bVJaVBBeIkso4Wu,Alok;Bastille,EDM Gaming Music Autumn/Winter 2022,Run Into Trouble,0,182564,0,0.621,0.885,6,-4.593,1,0.0415,0.265,0.0,0.0719,0.411,117.021,4.0,electro
7AooCXwgZzGSBLjdmWo7Xq,Melanie Martinez,I'm Blue - Hits of 2022,Pacify Her,0,220013,0,0.576,0.593,9,-6.024,0,0.0305,0.0459,0.000834,0.237,0.366,157.993,4.0,electro
02kqIWKi4zOQ2hIjUAfhqb,Ellie Goulding,pov: it's 2019,Flux,0,230973,0,0.509,0.415,0,-6.502,1,0.0272,0.856,0.0,0.14,0.393,93.576,4.0,electro
6g58dbXCMURHIjtYhbVzf3,Melanie Martinez,Break Up Songs,Dead to Me,3,210120,0,0.538,0.692,9,-5.622,0,0.0721,0.702,0.0,0.344,0.57,139.746,4.0,electro
3Eo7rOfvXRzGq68b9PVfZE,Wisin & Yandel,Esto No Se Le Dedica A Cualquiera,Estoy Enamorado,2,271720,0,0.78,0.725,6,-6.032,1,0.0503,0.288,0.0,0.0851,0.431,100.92,4.0,electro
2WdoNsBBmug5D7X36liNml,Melanie Martinez,Low-Key Hits,Glued,0,192736,1,0.585,0.578,11,-7.551,1,0.0477,0.515,2.39e-06,0.145,0.579,172.031,4.0,electro
3YtBnp4q2Trhu9Zv09ErQl,Wisin & Yandel,Halloween 2022 Perreo Vol. 1,Estoy Enamorado,2,271720,0,0.78,0.725,6,-6.032,1,0.0503,0.288,0.0,0.0851,0.431,100.92,4.0,electro
2jRLhJSvJQn0NqHshENHt1,Wisin & Yandel;Chris Brown;T-Pain,Del gusto de hermanos,Algo Me Gusta De Ti,0,274946,0,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4.0,electro
5AbneHiiYTNHNrbcrKCImE,Alok;Axel Cooper;Stefy De Cicco,Perreo Tenebroso Vol. 4,Te Boté,0,136500,0,0.751,0.816,11,-4.044,0,0.0471,0.0683,8.42e-05,0.126,0.501,115.058,4.0,electro
434VcYrm3FPRRiW4jw5nLb,Wisin & Yandel;Chris Brown;T-Pain,Fiesta portatil,Algo Me Gusta De Ti,2,274946,0,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4.0,electro
1v8HKXubkw9fpYfOJdmAc7,Wisin & Yandel,Homecoming Latin Party,Pegao,0,234546,0,0.792,0.804,3,-4.752,1,0.259,0.537,0.0,0.342,0.807,96.041,4.0,electro
1dvlY1iYFNgO7SFWRGHB3x,Wisin & Yandel,Halloween 2022 Perreo Vol. 3,Pegao,1,234546,0,0.792,0.804,3,-4.752,1,0.259,0.537,0.0,0.342,0.807,96.041,4.0,electro
7z1uUb32IxZvJ97Fk86igf,Wisin & Yandel,Última Misión Reggaeton,Pam Pam,0,227280,0,0.874,0.69,10,-6.373,1,0.114,0.121,0.0,0.249,0.735,95.025,4.0,electro
0VDbQ47H6Zn0zTdMziB0ex,Wisin & Yandel,Perreo Tenebroso Vol. 5,Tu Olor,0,246853,0,0.821,0.753,1,-5.27,0,0.0817,0.0148,6.13e-06,0.109,0.364,114.983,4.0,electro
356ry72djzWnoIjOCrLS7h,Wisin & Yandel,Perreo en Halloween,Sexy Movimiento,1,211920,0,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4.0,electro
77AAzPYU8BzH1706odR9WR,Wisin & Yandel,Halloween 2022 Perreo Vol. 5,Sexy Movimiento,0,211920,0,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4.0,electro
5iBHQdgvYptTzQzLPHxbXz,Wisin & Yandel,Queda poco para la PAES 2.0,Sexy Movimiento,0,211920,0,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4.0,electro
12xEvLcLawXJUs4ANGYdxZ,"Wisin & Yandel;Franco ""El Gorilla"";Jayko",Halloween con perreito,Me Estas Tentando - Remix,0,264306,0,0.819,0.897,9,-3.633,0,0.0484,0.117,4.72e-06,0.311,0.805,116.019,4.0,electro
1z4WUEk8yk3KyYg8vXzorT,Wisin & Yandel,Perreo Tenebroso Vol. 1,Sexy Movimiento,0,211920,0,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4.0,electro
3yJjRARrm2dE2tPuzPL2Z1,Wisin & Yandel,Halloween con perreito,Sexy Movimiento,0,211920,0,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4.0,electro
71A0fSIUozc9NvH3tn3rO6,"Wisin & Yandel;Tego Calderón;Franco ""El Gorilla""",Perreo Tenebroso Vol. 2,Sigan Bailando,0,291453,0,0.753,0.831,1,-4.702,0,0.247,0.148,2.32e-05,0.0902,0.684,180.054,4.0,electro
18wY1el6t8suJztm3jWiQN,Melanie Martinez;Eric Sharp,Mellow Electronic Pop,Carousel - Eric Sharp Radio Mix,0,271573,0,0.669,0.659,5,-8.306,0,0.0719,0.289,6.51e-05,0.0735,0.351,126.095,4.0,electro
6y6jbcPG4Yn3Du4moXaenr,blackbear,deadroses,idfc,76,245172,1,0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,4.0,electro
51NFxnQvaosfDDutk0tams,Billie Eilish,Bellyache,bellyache,79,179172,0,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,4.0,electro
7hDVYcQq6MxkdJGweuCtl9,Billie Eilish,dont smile at me,ocean eyes,80,200379,0,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,4.0,electro
2VlLbhGLVJgdOW7kKdWWFc,Billie Eilish,Six Feet Under,Six Feet Under,75,189613,0,0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,4.0,electro
4KL3FJYexPrPuMdPagHPXp,Raiden;CHANYEOL;LeeHi;CHANGMO,Yours,Yours,67,235413,0,0.676,0.774,8,-3.988,1,0.0338,0.137,0.0,0.106,0.392,86.994,4.0,electro
3mRLHiSHYtC8Hk7bzZdUs1,Bishop Briggs,Church Of Scars,River,75,216133,0,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,4.0,electro
4fFfyouye6vrX9o9z4PVMu,Lauv,I met you when I was 18. (the playlist),Never Not,74,208000,0,0.47,0.221,5,-9.243,1,0.0371,0.693,0.0,0.104,0.264,133.714,4.0,electro
2WOuLxGqZmLH0lcx2a0czd,Consoul Trainin;Steven Aderinto;DuoViolins,Obsession,Obsession - Radio Edit,60,181972,0,0.701,0.83,11,-5.132,0,0.0507,0.362,6.77e-05,0.0831,0.475,122.037,4.0,electro
0rbKrBvZUYY9GN9l057BuY,Jeremy Zucker,love is not dying,"always, i'll care",74,146160,0,0.732,0.221,6,-12.623,1,0.056,0.897,2.62e-05,0.11,0.677,105.165,4.0,electro
2uDyv5rw4333xY5obTeByt,Alan Walker;Au/Ra,"Walkerverse, Pt. I",Somebody Like U,68,191098,0,0.616,0.691,9,-6.497,1,0.0621,0.156,0.0,0.177,0.207,124.957,4.0,electro
4h0AcGRmeZiKpn9zpTxZ9D,Melanie Martinez,La Fine dell'Estate,Pacify Her,2,220013,0,0.576,0.593,9,-6.024,0,0.0305,0.0459,0.000834,0.237,0.366,157.993,4.0,electro
0lG6QM1jjbbX5UUn3DPmrZ,Alan Walker;Sorana,Different World,Lost Control,65,222320,0,0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997,4.0,electro
0vIkYCzLD9QH7w8m1dC8Mf,Melanie Martinez,Beautiful Trending Hits 2022,Pacify Her,0,220013,0,0.576,0.593,9,-6.024,0,0.0305,0.0459,0.000834,0.237,0.366,157.993,4.0,electro
50etdpjrySctCaS4yw0a72,Melanie Martinez,Baddest of Them All,Pacify Her,0,220013,0,0.576,0.593,9,-6.024,0,0.0305,0.0459,0.000834,0.237,0.366,157.993,4.0,electro
4l8RhqkuZa78jaquy24K8m,Melanie Martinez,New Pop Classics,Pacify Her,0,220013,0,0.576,0.593,9,-6.024,0,0.0305,0.0459,0.000834,0.237,0.366,157.993,4.0,electro
35yQyTBWm4RCrf4SBOlbHv,Melanie Martinez,Give You Love - Cozy Hits,Pacify Her,0,220013,0,0.576,0.593,9,-6.024,0,0.0305,0.0459,0.000834,0.237,0.366,157.993,4.0,electro
2VEFxfQgccqUgYQnfrprn1,Melanie Martinez,Here to Forever - All New Indie,Soap,0,209426,0,0.594,0.689,6,-6.107,0,0.148,0.259,5.49e-06,0.129,0.209,168.112,4.0,electro
360Wr96ywrCQq4kTAJ8Pq6,Melanie Martinez,Cry Baby (Deluxe Edition),Pacify Her,80,220013,0,0.576,0.593,9,-6.024,0,0.0306,0.0467,0.000767,0.237,0.373,157.993,4.0,electro
0Wc6cbF38a90b8wov9V63F,AJ Mitchell,Like Strangers Do,Like Strangers Do,69,160790,0,0.633,0.242,3,-8.523,0,0.0761,0.515,0.0,0.0839,0.694,98.219,4.0,electro
5nkkVqGi9YgFOwdbn4BYFM,Alan Walker;Trevor Daniel,Extremes,Extremes,73,149508,1,0.618,0.678,8,-6.307,0,0.0646,0.00361,0.0,0.0693,0.394,122.212,4.0,electro
1YeeP800KEmlmDygVMIrC2,Tove Lo,Concierto en la ducha,Cool Girl,0,199179,1,0.66,0.695,9,-7.076,0,0.113,0.313,7.17e-06,0.0752,0.204,101.997,4.0,electro
5v6qYImm5k36GHlFxdEZyv,Ashe;Niall Horan,Ashlyn,Moral of the Story (feat. Niall Horan) - Bonus Track,74,198515,1,0.579,0.37,10,-8.9,1,0.0383,0.496,0.0,0.221,0.216,119.799,4.0,electro
7HhGlOY35npbHi4RxiT4WQ,Tove Lo,10's Music Grandi Successi,Habits (Stay High),0,208000,0,0.688,0.719,5,-3.402,1,0.0354,0.0415,5.63e-05,0.0921,0.406,110.014,4.0,electro
48GVC0rHf1928RpumKhFMJ,Alec Benjamin,New Pop Icons,成长,0,164474,0,0.487,0.504,2,-8.878,1,0.0624,0.644,0.0,0.27,0.478,83.911,4.0,electro
0Slly1wh3Bro24xrO7tEhS,The Chainsmokers,So Far So Good (lofi remixes),iPad - lofi remix,0,141066,0,0.856,0.329,4,-11.697,1,0.099,0.851,0.63,0.125,0.448,120.007,4.0,electro
6lHo50O8EnGln33OIQj6UA,The Chainsmokers,So Far So Good (lofi remixes),I Love U - lofi remix,0,152774,0,0.656,0.31,8,-10.118,1,0.0808,0.971,0.468,0.131,0.197,77.012,4.0,electro
1DGY9hhepLMDQzdkdK3GrX,The Chainsmokers,So Far So Good (lofi remixes),Riptide - lofi remix,0,156067,0,0.722,0.338,1,-10.432,0,0.073,0.502,0.857,0.104,0.183,79.997,4.0,electro
4wwHmctZfQa16BghLgrGuZ,Alec Benjamin;Alessia Cara,Music for Rainy Days,Let Me Down Slowly,0,169174,0,0.653,0.569,1,-5.018,0,0.0349,0.716,7.4e-06,0.135,0.44,150.216,4.0,electro
5NWtuvJCqWt5GVAlKGCgI8,The Chainsmokers,So Far So Good (lofi remixes),Cyanide - lofi remix,0,161512,0,0.615,0.387,5,-11.857,0,0.0292,0.636,0.912,0.12,0.099,109.994,4.0,electro
4S4k4hzFHBuTFDQ1NxcHM3,The Chainsmokers,So Far So Good (lofi remixes),Maradona - lofi remix,0,128552,0,0.692,0.369,5,-9.061,1,0.0988,0.931,0.000778,0.105,0.166,77.512,4.0,electro
01A1YsdxWJ6omysFtEqJ18,The Chainsmokers,So Far So Good (lofi remixes),Channel 1 - lofi remix,0,153239,0,0.681,0.329,0,-12.988,1,0.0386,0.899,0.731,0.176,0.187,116.019,4.0,electro
2zOPD1rPZWVA2au9IjRXhR,Alec Benjamin;Alessia Cara,Summer Music Festival Hits,Let Me Down Slowly,0,169174,0,0.653,0.569,1,-5.018,0,0.0349,0.716,7.4e-06,0.135,0.44,150.216,4.0,electro
5Tw688qLFIieMBeD7wnEgw,The Chainsmokers,So Far So Good (lofi remixes),Solo Mission - lofi remix,0,149685,0,0.656,0.175,5,-9.971,0,0.0446,0.728,0.112,0.155,0.259,85.068,4.0,electro
4KA0TIfLXLFlmoRK94K2wf,Alec Benjamin,New Pop,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
48Qo5j2pFS2qjvx9AALFpQ,Alec Benjamin,Daily Pop Mix,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
3HzgOJfX85TmHJsxnVkPLz,Alec Benjamin,Pop Hits Now,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
7gQKyddnoJZ0ZsBPKhrP6n,Alec Benjamin,rainy day indie,Match in the Rain,1,159006,0,0.777,0.716,10,-7.342,0,0.256,0.734,8.3e-05,0.116,0.829,120.052,4.0,electro
58PLzRUABG9skJIKreuVdX,The Chainsmokers,So Far So Good (lofi remixes),Something Different - lofi remix,0,154902,0,0.688,0.463,5,-9.278,0,0.0448,0.945,0.0199,0.104,0.209,75.996,4.0,electro
1c9wxQkSyFOCkVUl3Z5Say,The Chainsmokers,So Far So Good (lofi remixes),I Hope You Change Your Mind - lofi remix,0,195456,0,0.648,0.473,0,-14.604,1,0.0285,0.598,0.917,0.136,0.363,112.998,4.0,electro
7pYMmSSlsSsrygkg63YJEb,Tove Lo,LUGNA HITS,I'm Coming,1,196558,0,0.65,0.625,0,-10.122,0,0.0359,0.00536,0.00046,0.119,0.293,118.965,4.0,electro
6ZWe3Oj5t0AgGUANiqP5BE,Alec Benjamin,All That Really Matters - Just Hits,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
2Ii4ES72blOI5FhoJr7mME,Alec Benjamin,Hits à suivre 2022,Devil Doesn't Bargain,3,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
2W8Y6xiyEnDsz4zABKAxQf,Alec Benjamin,Hit After Hit,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
58HbUazPyqUNcXenlaSWaA,Alec Benjamin,It's You - Fresh Hits,Devil Doesn't Bargain,4,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
4X5sObZgBmaxcV58ATprMu,Alec Benjamin,Beautiful Trending Hits 2022,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
32NHyaQLQoV2rRlljNVq9H,Alec Benjamin,US Pop 20s,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
7Mb3tWy1CPYLDVZmkAxuY5,Alec Benjamin,Coffee Moment,The Way You Felt - Acoustic Version,0,170277,0,0.744,0.458,0,-8.632,1,0.03,0.425,2.66e-06,0.0872,0.621,131.825,4.0,electro
4SjdRYD8opGTO3dQLf0YIP,Alec Benjamin,Hits Hits Hits,Devil Doesn't Bargain,1,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
4dumZVMKuJKlcsXN4Rj3RR,Alec Benjamin,New Pop Classics,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
4F1kPmFSwgGjzVTplcCb5c,Alec Benjamin,Give You Love - Cozy Hits,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
6J9Z5wugOA5QaPicYJkp6K,Alec Benjamin,Indie Chill Out,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
74VuFYyJlX0CHp2Ai8AvtC,Alec Benjamin,I'm Blue - Hits of 2022,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
2YKJycGXqZSqICZGb5lM1l,Alec Benjamin,Autumn Hits,Devil Doesn't Bargain,1,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
5fiu4dLXqmeDsuc5ioQR1s,Alec Benjamin,Your Perfect Soundtrack,Devil Doesn't Bargain,0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
4a6q8CR2hzLk2plDkSxkfD,Bazzi,Soul Searching,I.F.L.Y.,74,165714,1,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,4.0,electro
41zXlQxzTi6cGAjpOXyLYH,Billie Eilish,dont smile at me,idontwannabeyouanymore,81,203569,0,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,3.0,electro
4RCFS4s70L2dmAIFusubfL,Tove Lo,Queen Of The Clouds,Habits (Stay High),53,209160,0,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4.0,electro
1WSGTYKLEpKfNQYYW5Oymt,benny blanco;Selena Gomez;J Balvin;Tainy,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",67,158027,0,0.541,0.468,10,-4.039,0,0.362,0.404,3.65e-06,0.358,0.69,95.266,4.0,electro
20I6sIOMTCkB6w7ryavxtO,Carly Rae Jepsen,Kiss,Call Me Maybe,80,193400,0,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,4.0,electro
09PGubKAMryhOWv1LHpCYz,Lauv;Anne-Marie,~how i'm feeling~,"fuck, i'm lonely (with Anne-Marie)",70,198973,1,0.809,0.547,9,-7.304,1,0.0609,0.46,0.0,0.0543,0.717,95.012,4.0,electro
2Foc5Q5nqNiosCNqttzHof,Daft Punk;Pharrell Williams;Nile Rodgers,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,82,248413,0,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,4.0,electro
5tqNWWiySiABLrGAvSWsO5,Sasha Alex Sloan;Charlie Puth,Is It Just Me? (feat. Charlie Puth),Is It Just Me? (feat. Charlie Puth),66,154274,0,0.682,0.363,2,-10.837,1,0.0261,0.699,3e-05,0.363,0.203,94.978,4.0,electro
7JupLCHELRoJiUubOPBPck,RANDALL;Anas;Nassi,Choix de vie (Remix),Choix de vie - Remix,52,215000,0,0.643,0.648,1,-8.07,1,0.0644,0.0997,0.00414,0.365,0.357,96.032,4.0,electro
5x292YI0zNCIxi6OWJVpSq,Charli XCX;Kim Petras;Jay Park,The State of Pop,Unlock It,2,232933,1,0.488,0.71,9,-5.864,1,0.0455,0.0585,1.81e-05,0.382,0.5,134.781,4.0,electro
5Rha6SErUiplhI1LvPB7UD,benny blanco;6 Dogs,Best Road Trip Pop Tunes,Lost,0,207331,1,0.497,0.353,7,-9.641,1,0.108,0.125,0.0,0.0785,0.169,143.916,4.0,electro
6T9ohx3wymdHgDshr9liUY,benny blanco;6 Dogs,Best Road Trip Pop Tunes,Lost,0,207331,1,0.497,0.353,7,-9.641,1,0.108,0.125,0.0,0.0785,0.169,143.916,4.0,electro
5BFFH1CFh8RHAnw7aub4dZ,benny blanco;6 Dogs,Die For You,Lost,0,207331,1,0.497,0.353,7,-9.641,1,0.108,0.125,0.0,0.0785,0.169,143.916,4.0,electro
3qcf5Us0CCKW4XPjIUx1Pr,benny blanco;6 Dogs,Best Road Trip Pop Tunes,Lost,0,207331,1,0.497,0.353,7,-9.641,1,0.108,0.125,0.0,0.0785,0.169,143.916,4.0,electro
2wTGVysybWo2fT7u2bd4DX,benny blanco;Marshmello;Vance Joy,pov: it's 2021,You,0,169632,0,0.668,0.563,11,-6.433,1,0.0522,0.0493,0.0,0.119,0.305,103.116,4.0,electro
7KwdHcYzAIHdCXiTgDDWkZ,Charli XCX;Rina Sawayama,Pop Hits Now,Beg for You,0,168053,0,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4.0,electro
7lozLnUfzcgEpMMVQI7yhA,Bazzi,COSMIC,Why,70,148259,1,0.676,0.67,8,-6.584,1,0.0374,0.353,0.0,0.103,0.54,113.01,4.0,electro
0Rx0DJI556Ix5gBny6EWmn,Bazzi,Soul Searching,Paradise,75,169038,1,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,4.0,electro
0s26En1JoJhVj32vizElpA,Lauv,~how i'm feeling~,Feelings,72,189906,0,0.7,0.392,9,-8.911,1,0.033,0.0578,0.0,0.0802,0.25,103.044,4.0,electro
0dhVTBkpQiWpCnxWJECfFL,Bazzi,Coffee Moment,Dreams,0,147020,0,0.662,0.666,6,-5.441,1,0.125,0.583,3.85e-06,0.222,0.605,159.969,4.0,electro
6s86N7LVaJZuU4alwKp6XO,shy martin,Sad Songs,Are you happy?,68,157555,0,0.632,0.578,9,-7.657,0,0.0905,0.714,0.0,0.42,0.297,139.324,4.0,electro
4Srslh9EEeiJupAPAVGuMx,Bazzi,Daily Pop Mix,Heaven,0,153391,0,0.798,0.575,5,-5.515,0,0.035,0.14,3.62e-06,0.056,0.683,114.986,4.0,electro
49aoOZzUdoUoMBbfG0KEJw,Bazzi,Music for Rainy Days,Beautiful,0,178242,0,0.666,0.677,2,-5.743,1,0.0326,0.214,0.0,0.0979,0.178,100.014,4.0,electro
0HpcSr9yrclrhPw0ib0g7B,Bazzi,u don't deserve me,Will It Ever Feel the Same?,0,180338,1,0.639,0.544,4,-6.152,1,0.0391,0.586,0.0,0.463,0.483,129.908,4.0,electro
3m4Hf0cD3BCKCT9PD0QAxO,Bazzi,I'm Blue - Hits of 2022,Heaven,0,153391,0,0.798,0.575,5,-5.515,0,0.035,0.14,3.62e-06,0.056,0.683,114.986,4.0,electro
2sVcG5mresyV79qpYr3M1C,Alan Walker;K-391;Boy In Space,World Of Walker,Paradise,63,183344,0,0.779,0.58,0,-6.168,0,0.0355,0.158,0.0,0.124,0.679,148.916,4.0,electro
7MDtE1tjuPZAro0aPYRql4,Bazzi;Camila Cabello,Comme un lundi,Beautiful,3,180000,0,0.637,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,4.0,electro
3E1WGK710MCDfi8inR9IcH,Jeremy Zucker,Die For You,Cry with you,0,217044,1,0.51,0.307,2,-9.921,1,0.101,0.321,1.5e-06,0.174,0.356,159.794,3.0,electro
1zS7wXUlPhxdOgGZ7RorQ2,Alan Walker;Torine,Hello World,Hello World,65,171585,0,0.651,0.646,10,-6.548,0,0.0408,0.00738,3.19e-05,0.193,0.124,104.139,4.0,electro
2D2mkrVLZA1OYCCZfbH0ik,Bazzi,Good Enough - Easy Pop,Beautiful,0,178242,0,0.666,0.677,2,-5.743,1,0.0326,0.214,0.0,0.0979,0.178,100.014,4.0,electro
6zyDXm2DMaWbxguJpWqudR,Bazzi,Your Perfect Soundtrack,Heaven,0,153391,0,0.798,0.575,5,-5.515,0,0.035,0.14,3.62e-06,0.056,0.683,114.986,4.0,electro
7kLa2XlVc9Zr6mNgnEr0SO,Jeremy Zucker,REGNIG DAG,Cry with you,0,217044,1,0.51,0.307,2,-9.921,1,0.101,0.321,1.5e-06,0.174,0.356,159.794,3.0,electro
1SJcXwrf7n0KK2sNninmG7,Jeremy Zucker,Mega Hits Autumn/Fall 2022,Deep end,0,123146,0,0.835,0.554,2,-6.033,1,0.131,0.189,9.07e-06,0.315,0.671,145.023,4.0,electro
36Bu1ED7D3OiNzq48VoRYf,Charli XCX;Rina Sawayama,Running Songs,Beg for You,0,168053,0,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4.0,electro
6dRFbn4xqPuz3LOypGiM5z,Zedd;Elley Duhé,Concierto en la ducha,Happy Now,0,207029,0,0.503,0.74,4,-5.128,1,0.0472,0.577,1.39e-06,0.0712,0.457,88.332,3.0,electro
7eVu6eHWxdnQwCpTC2o3ZN,Charli XCX;Rina Sawayama,Hit After Hit,Beg for You,0,168053,0,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4.0,electro
2UL4xQhH2lKBXHGksaCjhr,Charli XCX;Rina Sawayama,Hits Hits Hits,Beg for You,0,168053,0,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4.0,electro
3yXwhOi8aeNZABkK1CYhgd,Jeremy Zucker,Halloween Party 2022,ghosts,0,264866,1,0.572,0.355,6,-7.499,1,0.0449,0.685,0.000357,0.169,0.39,138.552,4.0,electro
7zCdNmSncqbjNKQAyHxmuh,Charli XCX,Hit After Hit,Used to Know Me,0,145840,0,0.711,0.931,1,-4.042,1,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,4.0,electro
6OGMQF8sdQ9p5Y27kX0t0r,Charli XCX;Rina Sawayama,Beautiful Trending Hits 2022,Beg for You,0,168053,0,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4.0,electro
6qiRGYXyp9uFjYilJOpGPj,Charli XCX,Cardio Tracks,Used to Know Me,0,145840,0,0.711,0.931,1,-4.042,1,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,4.0,electro
42zR7krVhRar7oox6BbONX,Charli XCX;Rina Sawayama,EDM Hits,Beg for You,0,168053,0,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4.0,electro
6S0oUreJ0D0gUlUZVz01u0,Charli XCX,New Arrivals,Used to Know Me,0,145840,0,0.711,0.931,1,-4.042,1,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,4.0,electro
7aUGYjbaEeCoSBZSn9eWZQ,Charli XCX;Rina Sawayama,New Pop Icons,Beg for You,0,168053,0,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4.0,electro
5Nybr2NCZrKAOk7Eu2YitB,Charli XCX;Rina Sawayama,From The Ashes - New Beats,Beg for You,0,168053,0,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4.0,electro
